,brand,category,words,emotion
430,0,4,"('어플리케이션', 0.359367311000824)",999
431,0,4,"('변경', 0.3564135730266571)",999
432,0,4,"('마이크', 0.349494606256485)",999
433,0,4,"('호', 0.3492967486381531)",999
434,0,4,"('장보기', 0.346249520778656)",999
435,0,4,"('배달', 0.3448132872581482)",999
436,0,4,"('버스', 0.3438270688056946)",999
437,0,4,"('크리스탈', 0.3430913984775543)",999
438,0,4,"('초록색', 0.33977174758911133)",999
439,0,4,"('음성', 0.32752442359924316)",999
440,0,4,"('연동', 0.32702571153640747)",999
441,0,4,"('앱', 0.3249058127403259)",999
442,0,4,"('접속', 0.32246601581573486)",999
443,0,4,"('대답', 0.3212581276893616)",999
444,0,4,"('레베카', 0.32044845819473267)",999
445,0,4,"('활성', 0.3201214671134949)",999
446,0,4,"('헤이', 0.3156675100326538)",999
447,0,4,"('윗면', 0.3156365156173706)",999
448,0,4,"('실행', 0.31129392981529236)",999
449,0,4,"('특정', 0.3055802881717682)",999
450,0,4,"('인사', 0.46870940923690796)",999
451,0,4,"('누가', 0.43105757236480713)",999
452,0,4,"('이름', 0.4004790186882019)",999
453,0,4,"('대답', 0.3983750343322754)",999
454,0,4,"('음성', 0.3981952667236328)",999
455,0,4,"('이해', 0.3927149176597595)",999
456,0,4,"('질문', 0.3871035873889923)",999
457,0,4,"('대화', 0.38363105058670044)",999
458,0,4,"('살', 0.3810232877731323)",999
459,0,4,"('여성', 0.37838390469551086)",999
460,0,4,"('얘', 0.37086427211761475)",999
461,0,4,"('여자', 0.36266767978668213)",999
462,0,4,"('그건', 0.3615123927593231)",999
463,0,4,"('발음', 0.3561018109321594)",999
464,0,4,"('명령어', 0.3536962866783142)",999
465,0,4,"('넌', 0.35022467374801636)",999
466,0,4,"('말', 0.3399793207645416)",999
467,0,4,"('화장실', 0.3347858190536499)",999
468,0,4,"('엄마', 0.3338955044746399)",999
469,0,4,"('리', 0.3309374451637268)",999
470,0,4,"('표정', 0.3308044373989105)",999
471,0,4,"('사랑', 0.3302106559276581)",999
472,0,4,"('아리', 0.32945096492767334)",999
473,0,4,"('톤', 0.3291023075580597)",999
474,0,4,"('폰', 0.3267362117767334)",999
475,0,4,"('당신', 0.32484978437423706)",999
476,0,4,"('기분', 0.32434338331222534)",999
477,0,4,"('공주', 0.32335224747657776)",999
478,0,4,"('답', 0.3222915530204773)",999
479,0,4,"('혼자', 0.320285826921463)",999
480,0,4,"('로바', 0.6671547889709473)",999
481,0,4,"('샐리', 0.6060973405838013)",999
482,0,4,"('클로', 0.5849571228027344)",999
483,0,4,"('클', 0.5470665693283081)",999
484,0,4,"('바', 0.47399595379829407)",999
485,0,4,"('브라운', 0.4446394145488739)",999
486,0,4,"('네이버', 0.41534024477005005)",999
487,0,4,"('셀리', 0.41052624583244324)",999
488,0,4,"('초록', 0.3703954517841339)",999
489,0,4,"('옷', 0.3616439700126648)",999
490,0,4,"('프렌즈', 0.3580179810523987)",999
491,0,4,"('처음', 0.3577585816383362)",999
492,0,4,"('즈', 0.33786043524742126)",999
493,0,4,"('타임', 0.3372271955013275)",999
494,0,4,"('도라에몽', 0.3365940749645233)",999
495,0,4,"('아리야', 0.3328053653240204)",999
496,0,4,"('미니언', 0.3291838467121124)",999
497,0,4,"('데', 0.3215794265270233)",999
498,0,4,"('카카오', 0.32150644063949585)",999
499,0,4,"('아웃', 0.32128849625587463)",999
500,0,4,"('라인', 0.32094213366508484)",999
501,0,4,"('시도', 0.32002970576286316)",999
502,0,4,"('파란색', 0.3170747458934784)",999
503,0,4,"('질문', 0.31643110513687134)",999
504,0,4,"('버전', 0.31135329604148865)",999
505,0,4,"('걸', 0.30870699882507324)",999
506,0,4,"('버디', 0.3066829442977905)",999
507,0,4,"('테스트', 0.3058069348335266)",999
508,0,4,"('스토어', 0.29827016592025757)",999
509,0,4,"('로그인', 0.29469889402389526)",999
510,0,8,"('서비스', 0.44552093744277954)",999
511,0,8,"('무드', 0.43620383739471436)",999
512,0,8,"('등', 0.4210146963596344)",999
513,0,8,"('편의', 0.4118199646472931)",999
514,0,8,"('라디오', 0.4043448567390442)",999
515,0,8,"('알람', 0.40324655175209045)",999
516,0,8,"('음성', 0.40279680490493774)",999
517,0,8,"('가능', 0.4025711417198181)",999
518,0,8,"('활용', 0.37785983085632324)",999
519,0,8,"('편리', 0.37709879875183105)",999
520,0,8,"('외', 0.3768850564956665)",999
521,0,8,"('역할', 0.374896764755249)",999
522,0,8,"('모드', 0.3721364140510559)",999
523,0,8,"('것', 0.371365487575531)",999
524,0,8,"('수', 0.3700127601623535)",999
525,0,8,"('기본', 0.3678521513938904)",999
526,0,8,"('제어', 0.36309367418289185)",999
527,0,8,"('등등', 0.3625984191894531)",999
528,0,8,"('추가', 0.3599965274333954)",999
529,0,8,"('장점', 0.3529857397079468)",999
530,0,8,"('브리핑', 0.35118573904037476)",999
531,0,8,"('청색', 0.34805405139923096)",999
532,0,8,"('실생활', 0.34613627195358276)",999
533,0,8,"('캘린더', 0.3406315743923187)",999
534,0,8,"('일반', 0.34044551849365234)",999
535,0,8,"('모닥불', 0.3395792245864868)",999
536,0,8,"('컨트롤', 0.33957773447036743)",999
537,0,8,"('메모', 0.33944350481033325)",999
538,0,8,"('생활', 0.3392559885978699)",999
539,0,8,"('건', 0.3384631872177124)",999
540,0,8,"('수', 0.8001986742019653)",999
541,0,8,"('등', 0.4251328110694885)",999
542,0,8,"('편리', 0.4200458526611328)",999
543,0,8,"('방법', 0.41924378275871277)",999
544,0,8,"('지원', 0.40570154786109924)",999
545,0,8,"('기능', 0.4025711417198181)",999
546,0,8,"('방식', 0.3968566656112671)",999
547,0,8,"('물론', 0.393844872713089)",999
548,0,8,"('이용', 0.3838611841201782)",999
549,0,8,"('불가', 0.37784263491630554)",999
550,0,8,"('별도', 0.3762653172016144)",999
551,0,8,"('용도', 0.3755711317062378)",999
552,0,8,"('식', 0.3699098527431488)",999
553,0,8,"('음성', 0.36658933758735657)",999
554,0,8,"('일부', 0.36647844314575195)",999
555,0,8,"('자동', 0.36592572927474976)",999
556,0,8,"('자유', 0.3607192039489746)",999
557,0,8,"('손색', 0.3583398461341858)",999
558,0,8,"('경우', 0.3568807542324066)",999
559,0,8,"('스마트폰', 0.35115182399749756)",999
560,0,8,"('후', 0.3497958183288574)",999
561,0,8,"('목적', 0.3446238040924072)",999
562,0,8,"('플', 0.33343303203582764)",999
563,0,8,"('것', 0.33242321014404297)",999
564,0,8,"('점', 0.33231717348098755)",999
565,0,8,"('완료', 0.33227115869522095)",999
566,0,8,"('장보기', 0.32542794942855835)",999
567,0,8,"('다양', 0.3218826353549957)",999
568,0,8,"('외', 0.3213590085506439)",999
569,0,8,"('앱', 0.319685697555542)",999
570,0,8,"('색채', 0.5521656274795532)",999
571,0,8,"('오로라', 0.45022332668304443)",999
